,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
96,0.5536394913991293,0.06914768236172235,0.0011699199676513672,0.0002366970214409416,0.001,"(50, 50)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 30}",0.7516447368421053,0.7095709570957096,0.7013201320132013,0.7208791208791209,0.022048968979922322,32,0.7673267326732673,0.7347611202635914,0.714168039538715,0.7387519641585246,0.021884648960533496
97,0.45387109120686847,0.0753189581051002,0.0013370513916015625,0.00023619095911065174,0.001,"(50, 50)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 35}",0.6907894736842105,0.7739273927392739,0.6881188118811881,0.7175824175824176,0.03982401764346512,37,0.6435643564356436,0.7915980230642504,0.6705107084019769,0.7018910293006236,0.06437926694546886
98,0.5670271714528402,0.1232659326165402,0.0016675790150960286,0.00023904450693006192,0.001,"(50, 50)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 40}",0.6677631578947368,0.7772277227722773,0.7392739273927392,0.728021978021978,0.045402341299894594,26,0.6724422442244224,0.7965403624382208,0.757001647446458,0.7419947513697004,0.05176221874073418
99,0.11963955561319987,0.02193503728550109,0.0010023911794026692,2.9736021254650284e-07,0.001,"(50,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 2}",0.631578947368421,0.6006600660066007,0.6056105610561056,0.6126373626373627,0.013567016864353796,135,0.6237623762376238,0.6095551894563427,0.6103789126853377,0.6145654927931014,0.006511867566660824
100,0.220929225285848,0.039444189526404154,0.0006685256958007812,0.0004727190528981875,0.001,"(50,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 5}",0.625,0.5957095709570958,0.6716171617161716,0.6307692307692307,0.0312404975523237,118,0.6262376237623762,0.6095551894563427,0.685337726523888,0.640376846580869,0.03251344796164309
101,0.21658611297607422,0.04996216290688304,0.0006683667500813802,0.0009452133226043167,0.001,"(50,)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 10}",0.6694078947368421,0.599009900990099,0.5693069306930693,0.6126373626373627,0.04199580673566422,135,0.6782178217821783,0.6243822075782537,0.5799011532125206,0.6275003941909841,0.04019812719910252
102,0.27758582433064777,0.041147424276871285,0.0010031064351399739,2.247831920581015e-07,0.001,"(50,)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 15}",0.6463815789473685,0.5742574257425742,0.7161716171617162,0.6456043956043956,0.05790700055304488,94,0.6386138613861386,0.5667215815485996,0.714168039538715,0.6398344941578178,0.06020095210614854
103,0.3708174228668213,0.042696980536620736,0.0006682872772216797,0.0002363596066142699,0.001,"(50,)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 20}",0.6907894736842105,0.6122112211221122,0.6798679867986799,0.660989010989011,0.034750067791442574,80,0.7277227722772277,0.6738056013179572,0.6787479406919276,0.6934254380957041,0.024335666946427997
104,0.3216861089070638,0.032130415561897385,0.0010027090708414714,1.1239159602905075e-07,0.001,"(50,)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 25}",0.5822368421052632,0.6452145214521452,0.6501650165016502,0.6258241758241758,0.03093772751911755,125,0.5816831683168316,0.6721581548599671,0.6598023064250412,0.63788120986728,0.04005688998758436
105,0.426494042078654,0.057809367681259737,0.0010026295979817708,1.1239159602905075e-07,0.001,"(50,)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 30}",0.7105263157894737,0.5676567656765676,0.66996699669967,0.6494505494505495,0.060115945770517244,91,0.7524752475247525,0.613673805601318,0.6869851729818781,0.6843780753693162,0.05669543067112908
106,0.36880699793497723,0.004731298758324449,0.0006685256958007812,0.0002363596066142699,0.001,"(50,)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 35}",0.555921052631579,0.6023102310231023,0.6056105610561056,0.5879120879120879,0.022698355879883576,169,0.5552805280528053,0.6350906095551895,0.6169686985172982,0.6024466120417643,0.03416216741812953
107,0.4704137643178304,0.05473561528935984,0.0013367335001627605,0.00023630335069714186,0.001,"(50,)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 40}",0.6134868421052632,0.6039603960396039,0.7524752475247525,0.6565934065934066,0.0678544379654481,88,0.6394389438943895,0.6342668863261944,0.7528830313014827,0.6755296205073554,0.054737861156521406
108,0.11396908760070801,0.02890107085494441,0.0006683667500813802,0.00023647191804512278,0.001,"(25,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 2}",0.6052631578947368,0.5874587458745875,0.5742574257425742,0.589010989010989,0.012708904364201315,163,0.5767326732673267,0.6087314662273476,0.5980230642504119,0.5944957345816954,0.013299429277690256
109,0.17262538274129233,0.04401840011917873,0.0005013942718505859,3.371747880871523e-07,0.001,"(25,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 5}",0.5805921052631579,0.4966996699669967,0.6914191419141914,0.5895604395604396,0.07970371863750002,162,0.5470297029702971,0.49093904448105435,0.6779242174629324,0.5719643216380946,0.07834609173339822
110,0.1881697177886963,0.01335075990753417,0.0006681283315022787,0.00023664068559660744,0.001,"(25,)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 10}",0.6167763157894737,0.5874587458745875,0.6303630363036303,0.6115384615384616,0.017894749185118006,138,0.599009900990099,0.5642504118616145,0.6317957166392092,0.5983520098303076,0.027579178921282116
111,0.2693813641866048,0.018133025761085744,0.0010023117065429688,3.371747880871523e-07,0.001,"(25,)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 15}",0.6085526315789473,0.6534653465346535,0.6617161716171617,0.6412087912087913,0.023373183537058796,102,0.6179867986798679,0.6342668863261944,0.657331136738056,0.6365282739147061,0.016141657074752312
112,0.3439122835795085,0.01148225067120189,0.0010028680165608723,2.247831920581015e-07,0.001,"(25,)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 20}",0.6036184210526315,0.6914191419141914,0.6386138613861386,0.6445054945054945,0.036095114657205406,95,0.5874587458745875,0.6935749588138386,0.6589785831960461,0.6466707626281574,0.044187286991400815
113,0.2887864112854004,0.024186396098990127,0.0010000069936116536,3.938519698258675e-06,0.001,"(25,)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 25}",0.631578947368421,0.6072607260726073,0.6468646864686468,0.6285714285714286,0.016299157164692976,122,0.6542904290429042,0.6227347611202636,0.6490939044481054,0.6420396982037578,0.01381451926571794
114,0.3373908996582031,0.03225682725315944,0.0010027885437011719,3.371747880871523e-07,0.001,"(25,)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 30}",0.625,0.5528052805280528,0.5379537953795379,0.5719780219780219,0.038039781024448785,173,0.6328382838283828,0.5683690280065898,0.5172981878088962,0.5728351665479563,0.04727464607412767
115,0.37064965565999347,0.02568430151499019,0.0010026295979817708,2.9736021254650284e-07,0.001,"(25,)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 35}",0.6398026315789473,0.5,0.5676567656765676,0.5692307692307692,0.05710061562125014,178,0.6254125412541254,0.5,0.5996705107084019,0.5750276839875091,0.05408344205978627
116,0.44250647226969403,0.046643145503919146,0.0011792977650960286,0.00022921904364786672,0.001,"(25,)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 40}",0.6447368421052632,0.5627062706270627,0.5759075907590759,0.5945054945054945,0.03598293634873217,159,0.6344884488448845,0.5881383855024712,0.5535420098846787,0.5920562814106781,0.03316216645863415
117,0.12850713729858398,0.007047178702949107,0.0008351008097330729,0.00023579764882517598,0.001,"(25, 25)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 2}",0.618421052631579,0.6105610561056105,0.6039603960396039,0.610989010989011,0.005912887733931537,141,0.5998349834983498,0.6128500823723229,0.6334431630971994,0.615376076322624,0.013836254745290245
118,0.19551920890808105,0.033682933674325274,0.0008391539255777994,0.00023936499731980513,0.001,"(25, 25)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 5}",0.6299342105263158,0.533003300330033,0.6386138613861386,0.6005494505494505,0.047854424072731876,154,0.6295379537953796,0.5222405271828665,0.658154859967051,0.6033111136484324,0.058503913385417536
119,0.2735586166381836,0.07921772667290324,0.0010026295979817708,1.1239159602905075e-07,0.001,"(25, 25)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 10}",0.6282894736842105,0.6864686468646864,0.5973597359735974,0.6373626373626373,0.036922112294629,106,0.6006600660066007,0.7018121911037891,0.613673805601318,0.6387153542372359,0.044931410479256015
120,0.29845794041951496,0.03703173631678889,0.0010030269622802734,3.8933590933214475e-07,0.001,"(25, 25)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 15}",0.6595394736842105,0.641914191419142,0.693069306930693,0.6648351648351648,0.021206842014258653,72,0.6336633663366337,0.6474464579901154,0.6952224052718287,0.6587774098661926,0.02637766317005983
121,0.3962256908416748,0.08662222739779435,0.0006602605183919271,0.00024206248509259823,0.001,"(25, 25)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 20}",0.5509868421052632,0.7293729372937293,0.6402640264026402,0.6401098901098901,0.07284580529490099,104,0.5759075907590759,0.771004942339374,0.6342668863261944,0.6603931398082148,0.08176258308528295
122,0.3359050750732422,0.020257795023483047,0.0009895165761311848,0.0006909835598081055,0.001,"(25, 25)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 25}",0.649671052631579,0.641914191419142,0.6996699669966997,0.6637362637362637,0.025584869162507212,73,0.7194719471947195,0.6738056013179572,0.6738056013179572,0.6890277166102113,0.02152732189431265
123,0.4280080795288086,0.10476616388615131,0.0011699199676513672,0.00023619111955540308,0.001,"(25, 25)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 30}",0.6513157894736842,0.7458745874587459,0.6056105610561056,0.6675824175824175,0.058379229653037865,70,0.6872937293729373,0.7734761120263591,0.6021416803953872,0.6876371739315612,0.0699474103938127
124,0.44785404205322266,0.07268928466841276,0.0010023911794026692,1.1239159602905075e-07,0.001,"(25, 25)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 35}",0.649671052631579,0.7260726072607261,0.6831683168316832,0.6862637362637363,0.03127588650111194,59,0.636963696369637,0.7627677100494233,0.6795716639209226,0.693101023446661,0.05224267183933381
125,0.545112689336141,0.10996183925532904,0.0011698404947916667,0.00023624745566615615,0.001,"(25, 25)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 40}",0.5986842105263158,0.7326732673267327,0.6023102310231023,0.6445054945054945,0.062310250832954286,95,0.5973597359735974,0.7512355848434926,0.6293245469522241,0.6593066225897714,0.0663005171473517
126,0.28275052706400555,0.0606763839758445,0.0015036265055338542,0.00040909471059045354,0.001,"(100, 25, 100)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 2}",0.6398026315789473,0.6270627062706271,0.6386138613861386,0.6351648351648351,0.005744896107238886,111,0.6394389438943895,0.6359143327841845,0.6523887973640856,0.6425806913475532,0.007083075066344159
127,0.4273008505503337,0.04308990027484477,0.0020058155059814453,0.0004090964088560071,0.001,"(100, 25, 100)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 5}",0.7039473684210527,0.6831683168316832,0.7029702970297029,0.6967032967032967,0.009571109441146154,51,0.693069306930693,0.7051070840197694,0.7100494233937397,0.7027419381147341,0.007130989886345193
128,0.4308231671651204,0.08005402849119173,0.0020051797231038413,0.0004092894711320738,0.001,"(100, 25, 100)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 10}",0.6776315789473685,0.7128712871287128,0.6996699669966997,0.6967032967032967,0.014542328379334966,51,0.6996699669966997,0.7372322899505767,0.729818780889621,0.7222403459456324,0.016244107312561856
