,2,5,10,15,20,25,30,35,40
GMM,0.7002314814814815,0.7002314814814815,0.7002314814814815,0.7002314814814815,0.7037037037037037,0.7280092592592593,0.7216435185185185,0.7233796296296297,0.7129629629629629
Kmeans,0.7002314814814815,0.7002314814814815,0.7002314814814815,0.7002314814814815,0.7065972222222222,0.7002314814814815,0.7175925925925926,0.7199074074074074,0.7239583333333334
