,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.29889836311340334,0.057271951665989806,0.0007021427154541016,0.0002457686435534655,0.1,"(50, 50)","{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50)}",0.6878612716763006,0.8323699421965318,0.815028901734104,0.8554913294797688,0.7325581395348837,0.7847222222222222,0.06373060551046789,8,0.9884225759768451,0.9869753979739508,0.984081041968162,0.9732272069464544,0.9963872832369942,0.9858187012204812,0.007501709467795985
1,0.24847869873046874,0.0756929539229881,0.0004992961883544921,0.00044837151386875265,0.1,"(50,)","{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,)}",0.684971098265896,0.838150289017341,0.7167630057803468,0.7398843930635838,0.6598837209302325,0.7280092592592593,0.06146043153134154,14,0.9739507959479016,0.9696092619392185,0.9261939218523878,0.9725036179450073,0.9869942196531792,0.9658503634675389,0.020706077055812344
2,0.240327787399292,0.06956984405324977,0.0005090236663818359,0.000316846540906259,0.1,"(25,)","{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,)}",0.5317919075144508,0.8497109826589595,0.7196531791907514,0.7572254335260116,0.6395348837209303,0.6996527777777778,0.10776805289381194,17,0.9638205499276411,0.9782923299565847,0.9334298118668596,0.9710564399421129,0.9508670520231214,0.9594932367432639,0.015871687952896948
3,0.2212376117706299,0.0967250721859287,0.0005837917327880859,0.00016527182782100736,0.1,"(25, 25)","{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25)}",0.708092485549133,0.8641618497109826,0.6994219653179191,0.7225433526011561,0.7005813953488372,0.7390046296296297,0.0631641106488664,12,0.9529667149059334,0.9927641099855282,0.6997105643994211,0.9848046309696092,0.9812138728323699,0.9222919786185724,0.11209760748847547
4,0.4167307376861572,0.04586666523774855,0.0008779525756835938,0.00018969776006674675,0.1,"(100, 25, 100)","{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100)}",0.7398843930635838,0.9046242774566474,0.838150289017341,0.8728323699421965,0.7441860465116279,0.8200231481481481,0.06699394487404481,3,0.9956584659913169,0.992040520984081,1.0,0.9978292329956585,0.9978323699421965,0.9966721179826505,0.002692176799582426
5,0.2711733341217041,0.048515402872895505,0.0006960391998291016,0.00023848611828714749,0.01,"(50, 50)","{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50)}",0.6907514450867052,0.8323699421965318,0.815028901734104,0.8786127167630058,0.7383720930232558,0.7910879629629629,0.06751980663979706,7,0.9891461649782923,0.9869753979739508,0.983357452966715,0.9522431259044862,0.9942196531791907,0.9811883590005269,0.014894043182754946
6,0.2185197353363037,0.052472808247097505,0.0004754066467285156,4.658311009719697e-05,0.01,"(50,)","{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,)}",0.6907514450867052,0.8352601156069365,0.7167630057803468,0.7427745664739884,0.6598837209302325,0.7291666666666666,0.059772245464859874,13,0.975397973950796,0.9703328509406657,0.9261939218523878,0.9732272069464544,0.9877167630057804,0.9665737433392169,0.02104197603718485
7,0.21877532005310057,0.043329510095533603,0.0005014896392822266,2.4314019744838644e-07,0.01,"(25,)","{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,)}",0.5317919075144508,0.815028901734104,0.7196531791907514,0.7543352601156069,0.6395348837209303,0.6921296296296297,0.09822982771049646,18,0.9659913169319826,0.9703328509406657,0.9327062228654125,0.9732272069464544,0.9501445086705202,0.958480421271007,0.015153600712673878
8,0.20952191352844238,0.101207582544968,0.00042452812194824217,0.00014620845918446955,0.01,"(25, 25)","{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25)}",0.7167630057803468,0.8641618497109826,0.6994219653179191,0.7341040462427746,0.7005813953488372,0.7430555555555556,0.061899638731927824,11,0.9544138929088278,0.9934876989869754,0.6997105643994211,0.9717800289435601,0.9819364161849711,0.9202657202847512,0.1110217378495287
9,0.3880885601043701,0.04283342093093193,0.001002359390258789,8.844011779304222e-07,0.01,"(100, 25, 100)","{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100)}",0.7369942196531792,0.9046242774566474,0.8236994219653179,0.8728323699421965,0.75,0.8177083333333334,0.06591925141612953,4,0.9956584659913169,0.9869753979739508,1.0,0.9978292329956585,0.9978323699421965,0.9956590933806245,0.004553738542109301
10,0.29836273193359375,0.08243014423082409,0.0007119655609130859,0.00025857601893934196,0.001,"(50, 50)","{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50)}",0.6936416184971098,0.8352601156069365,0.815028901734104,0.8786127167630058,0.7383720930232558,0.7922453703703703,0.06702670844086468,5,0.9891461649782923,0.9869753979739508,0.983357452966715,0.9522431259044862,0.9942196531791907,0.9811883590005269,0.014894043182754946
11,0.2138740062713623,0.036838245711257975,0.0005093574523925781,1.569120321041246e-05,0.001,"(50,)","{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,)}",0.6907514450867052,0.7774566473988439,0.7167630057803468,0.7427745664739884,0.6598837209302325,0.7175925925925926,0.040643780414730095,15,0.975397973950796,0.9544138929088278,0.9261939218523878,0.9732272069464544,0.9877167630057804,0.9633899517328492,0.021433022210195114
