,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
18,0.0437169075012207,0.007294837519789303,0.0008020877838134765,0.000245126692416173,0.1,"(25,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 2}",0.6994219653179191,0.6994219653179191,0.6994219653179191,0.6994219653179191,0.7034883720930233,0.7002314814814815,0.0016237319954344998,1,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.6994219653179191,0.7002317157842785,0.00040487523317969123
19,0.06497259140014648,0.01175239011894861,0.001203155517578125,0.0002456905296969107,0.1,"(25,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 5}",0.6994219653179191,0.6994219653179191,0.6994219653179191,0.6994219653179191,0.7034883720930233,0.7002314814814815,0.0016237319954344998,1,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.6994219653179191,0.7002317157842785,0.00040487523317969123
20,0.12795743942260743,0.0310529931744723,0.0016028881072998047,0.00019729168393436335,0.1,"(25,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 10}",0.6994219653179191,0.6994219653179191,0.6994219653179191,0.6994219653179191,0.7034883720930233,0.7002314814814815,0.0016237319954344998,1,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.6994219653179191,0.7002317157842785,0.00040487523317969123
21,0.18569693565368653,0.04211005534379387,0.002005338668823242,0.0005492934952368756,0.1,"(25,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 15}",0.6994219653179191,0.6994219653179191,0.49421965317919075,0.6473988439306358,0.7034883720930233,0.6487268518518519,0.08004092583295086,136,0.6794500723589001,0.7004341534008683,0.6801736613603473,0.7163531114327062,0.6994219653179191,0.6951665927741482,0.013903387858027454
22,0.24125370979309083,0.021355109184714283,0.002205657958984375,0.0002453412859859828,0.1,"(25,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 20}",0.6994219653179191,0.5260115606936416,0.6994219653179191,0.42196531791907516,0.7034883720930233,0.6099537037037037,0.11590588759669063,149,0.6693198263386396,0.7221418234442837,0.7004341534008683,0.731548480463097,0.7138728323699421,0.7074634232033661,0.021637793595636088
23,0.26282029151916503,0.03237137015138938,0.00491480827331543,0.0007384229226394816,0.1,"(25,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 25}",0.6994219653179191,0.6994219653179191,0.6994219653179191,0.6994219653179191,0.6569767441860465,0.6909722222222222,0.016948541406890772,97,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.7153179190751445,0.7034109065357236,0.0059535062697104735
24,0.30085391998291017,0.053975104827612266,0.006316280364990235,0.0008741071092382965,0.1,"(25,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 30}",0.6994219653179191,0.6994219653179191,0.6994219653179191,0.6994219653179191,0.5581395348837209,0.6712962962962963,0.056414622386831884,115,0.7004341534008683,0.7004341534008683,0.7149059334298119,0.6946454413892909,0.7189306358381503,0.7058700634917979,0.00935217486928511
25,0.4127108097076416,0.025687729579909228,0.007118511199951172,0.0009191334802450918,0.1,"(25,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 35}",0.6994219653179191,0.6994219653179191,0.6994219653179191,0.6994219653179191,0.7034883720930233,0.7002314814814815,0.0016237319954344998,1,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.6994219653179191,0.7002317157842785,0.00040487523317969123
26,0.4416079044342041,0.08893054196290434,0.007820653915405273,0.0009295827995045328,0.1,"(25,)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 40}",0.6994219653179191,0.6994219653179191,0.6994219653179191,0.6184971098265896,0.6831395348837209,0.6799768518518519,0.03139980846920455,106,0.6997105643994211,0.7004341534008683,0.7076700434153401,0.7301013024602026,0.7174855491329479,0.711080322561756,0.011463567734820651
27,0.056450176239013675,0.004741186088540079,0.0005012035369873046,1.784161275279017e-07,0.1,"(25, 25)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 2}",0.6994219653179191,0.6994219653179191,0.6994219653179191,0.6994219653179191,0.7034883720930233,0.7002314814814815,0.0016237319954344998,1,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.6994219653179191,0.7002317157842785,0.00040487523317969123
