,2,5,10,15,20,25,30,35,40
GMM,0.027126832047609715,0.039410114649219265,0.04939491400556464,0.0633937890945662,0.04975803509631267,0.0736309324547077,0.05737620775386741,0.04020583318331458,0.04767993683456441
Kmeans,-0.0005740098110138704,0.039410114649219265,0.0523507121319257,0.060955539589906946,0.06200722373295477,0.05401859242588783,0.05734203322889651,0.056343457406901755,0.06128661099128495
