,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.20675153732299806,0.021729463880302616,0.0020026683807373045,0.0006383720102902135,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 2}",0.6994219653179191,0.6994219653179191,0.6994219653179191,0.6994219653179191,0.7034883720930233,0.7002314814814815,0.0016237319954344998,13,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.6994219653179191,0.7002317157842785,0.00040487523317969123
1,0.24645404815673827,0.03125573024490963,0.0022053241729736326,0.00075006144559831,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 5}",0.6994219653179191,0.6994219653179191,0.6994219653179191,0.6994219653179191,0.7034883720930233,0.7002314814814815,0.0016237319954344998,13,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.6994219653179191,0.7002317157842785,0.00040487523317969123
2,0.3096219539642334,0.03813478792337204,0.0020052909851074217,0.0006339176984028633,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 10}",0.6994219653179191,0.6994219653179191,0.6994219653179191,0.6994219653179191,0.7034883720930233,0.7002314814814815,0.0016237319954344998,13,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.6994219653179191,0.7002317157842785,0.00040487523317969123
3,0.48969712257385256,0.20864552097712147,0.001404714584350586,0.0004904095359620466,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 15}",0.6994219653179191,0.6994219653179191,0.5375722543352601,0.6994219653179191,0.5784883720930233,0.6429398148148148,0.07047227387887894,140,0.7004341534008683,0.7004341534008683,0.7568740955137482,0.7004341534008683,0.8460982658959537,0.7408549643224613,0.05698120910772294
4,0.6585482120513916,0.3262188435884734,0.001603841781616211,0.0004912453839479154,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 20}",0.6994219653179191,0.6994219653179191,0.4190751445086705,0.30057803468208094,0.6715116279069767,0.5578703703703703,0.1664554074003051,180,0.7004341534008683,0.7004341534008683,0.8241678726483358,0.8929088277858177,0.7348265895953757,0.7705543193662531,0.07609886313307324
5,0.9657633304595947,0.200781689659625,0.0024060726165771483,0.0008023023658484457,0.1,"(50, 50)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 25}",0.7254335260115607,0.5260115606936416,0.7369942196531792,0.523121387283237,0.563953488372093,0.6151620370370371,0.09600271130547101,167,0.8965267727930536,0.8285094066570188,0.9406657018813314,0.9095513748191028,0.9075144508670521,0.8965535414035116,0.037053941495462234
6,0.5047393798828125,0.026923548663314218,0.0016058921813964845,0.0004923426578922592,0.1,"(50, 50)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 30}",0.6994219653179191,0.6994219653179191,0.6994219653179191,0.6994219653179191,0.7034883720930233,0.7002314814814815,0.0016237319954344998,13,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.6968162083936325,0.6994219653179191,0.6995081267828314,0.0014018861796937794
7,1.1364157676696778,0.2690860500082092,0.002406454086303711,0.0008024695014647221,0.1,"(50, 50)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 35}",0.6907514450867052,0.6358381502890174,0.661849710982659,0.6271676300578035,0.8517441860465116,0.6932870370370371,0.08206014942663326,100,0.8871201157742402,0.8921852387843705,0.9464544138929089,0.9204052098408104,0.9197976878612717,0.9131925332307205,0.021554956964659033
8,1.1464423179626464,0.18757447864257365,0.0024063587188720703,0.0004913419484278717,0.1,"(50, 50)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 40}",0.7225433526011561,0.7167630057803468,0.6416184971098265,0.5289017341040463,0.7848837209302325,0.6788194444444444,0.08768097554680478,113,0.9232995658465991,0.9384949348769899,0.8610709117221418,0.9413892908827786,0.9089595375722543,0.9146428481801527,0.029194127468112004
9,0.13395476341247559,0.02584207105965663,0.0012030601501464844,0.0004010201350970637,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 2}",0.6994219653179191,0.6994219653179191,0.6994219653179191,0.6994219653179191,0.7034883720930233,0.7002314814814815,0.0016237319954344998,13,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.6994219653179191,0.7002317157842785,0.00040487523317969123
10,0.18128066062927245,0.030540286129608903,0.0012032508850097657,0.0004010439308848645,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 5}",0.6994219653179191,0.6994219653179191,0.6994219653179191,0.6994219653179191,0.7034883720930233,0.7002314814814815,0.0016237319954344998,13,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.6994219653179191,0.7002317157842785,0.00040487523317969123
