,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
36,1.3515955448150634,0.03357967966930684,0.0032090663909912108,0.0004006863917167049,0.1,"(25,)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 50}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,250,0.5,0.5,0.5,0.5,0.5,0.5,0.0
37,1.4546690940856934,0.035423141293556094,0.0032090663909912108,0.00040080559742270805,0.1,"(25,)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 55}",0.5,0.5054945054945055,0.510989010989011,0.5,0.5741758241758241,0.5181318681318682,0.028316700498296966,235,0.5034340659340659,0.5199175824175825,0.5178571428571429,0.5487637362637363,0.5995879120879121,0.5379120879120879,0.0341654872887264
38,1.560751724243164,0.029646473528954467,0.003208780288696289,0.0004008296555402619,0.1,"(25,)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 60}",0.5906593406593407,0.4835164835164835,0.49725274725274726,0.5576923076923077,0.5659340659340659,0.539010989010989,0.04138788919838787,189,0.5837912087912088,0.5020604395604396,0.5460164835164835,0.6201923076923077,0.6167582417582418,0.5737637362637363,0.044757039102347185
39,0.5033387184143067,0.011948212097042487,0.0028078556060791016,0.00040113989346753087,0.1,"(25, 25)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 2}",0.5879120879120879,0.5357142857142857,0.5494505494505495,0.5714285714285714,0.5961538461538461,0.5681318681318681,0.02274751818075214,86,0.5473901098901099,0.5254120879120879,0.5048076923076923,0.592032967032967,0.6153846153846154,0.5570054945054945,0.041110230118647645
40,0.5548764228820801,0.06838960931228225,0.0028072357177734374,0.00040094859181696337,0.1,"(25, 25)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 5}",0.5137362637362637,0.6071428571428571,0.6098901098901099,0.6071428571428571,0.6263736263736264,0.5928571428571429,0.04020386402181698,7,0.570054945054945,0.6057692307692307,0.6119505494505495,0.6050824175824175,0.6050824175824175,0.5995879120879121,0.014990789346987152
41,0.7594198703765869,0.10060013392054608,0.0028107166290283203,0.0007471391452674632,0.1,"(25, 25)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 10}",0.5989010989010989,0.532967032967033,0.5879120879120879,0.5741758241758241,0.6016483516483516,0.5791208791208792,0.02502263194886967,33,0.6057692307692307,0.5267857142857143,0.5782967032967034,0.595467032967033,0.554945054945055,0.5722527472527472,0.0285152395502457
42,0.7927088260650634,0.09706452991782619,0.002406406402587891,0.000490913694393329,0.1,"(25, 25)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 15}",0.4807692307692308,0.6016483516483516,0.5659340659340659,0.5851648351648352,0.5,0.5467032967032966,0.04774216262907353,170,0.4883241758241758,0.6092032967032966,0.5975274725274725,0.6092032967032966,0.5,0.5608516483516482,0.05474310413916044
43,0.8697133541107178,0.1455940010374639,0.0026070594787597655,0.0004909137638679623,0.1,"(25, 25)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 20}",0.532967032967033,0.5659340659340659,0.4945054945054945,0.5467032967032966,0.6126373626373627,0.5505494505494506,0.03887532516771151,158,0.5625,0.5625,0.5054945054945055,0.5707417582417582,0.6153846153846154,0.5633241758241758,0.03495980319785704
44,1.0493913650512696,0.08007934937836649,0.0026074886322021485,0.0004914588648559708,0.1,"(25, 25)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 25}",0.5604395604395604,0.5054945054945055,0.5989010989010989,0.532967032967033,0.6043956043956044,0.5604395604395604,0.03790810617727547,130,0.5934065934065934,0.5061813186813187,0.6098901098901099,0.5927197802197802,0.614010989010989,0.5832417582417582,0.03946732402252954
45,1.129404640197754,0.07758752045665508,0.002607107162475586,0.0004911472727697004,0.1,"(25, 25)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 30}",0.5934065934065934,0.5961538461538461,0.5906593406593407,0.5082417582417582,0.5604395604395604,0.5697802197802198,0.03335848183881438,76,0.6119505494505495,0.6016483516483516,0.5961538461538461,0.5391483516483516,0.5927197802197802,0.5883241758241758,0.025434724102974298
46,1.0499927043914794,0.03319657192296885,0.003008460998535156,4.90933901833868e-07,0.1,"(25, 25)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 35}",0.5,0.5,0.5741758241758241,0.5,0.5,0.5148351648351648,0.029670329670329655,240,0.49862637362637363,0.5,0.6133241758241759,0.5,0.5,0.5223901098901098,0.04547014530697491
47,1.214229679107666,0.10109156559793968,0.003008460998535156,5.352483825837052e-07,0.1,"(25, 25)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 40}",0.5027472527472527,0.5,0.5,0.5192307692307693,0.6071428571428571,0.5258241758241758,0.041285642624547675,225,0.5054945054945055,0.5,0.5,0.592032967032967,0.6153846153846154,0.5425824175824177,0.0504926819314622
48,1.2952452659606934,0.06778636136344333,0.002807807922363281,0.0007500997463676488,0.1,"(25, 25)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 45}",0.5467032967032966,0.5521978021978022,0.5082417582417582,0.5027472527472527,0.6043956043956044,0.5428571428571428,0.03659522155021255,182,0.573489010989011,0.5645604395604396,0.5206043956043956,0.5027472527472527,0.6037087912087912,0.5530219780219781,0.03660501663825032
49,1.4137603282928466,0.03468143348056974,0.003008317947387695,0.0006340685592438202,0.1,"(25, 25)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 50}",0.521978021978022,0.5,0.5,0.5,0.5,0.5043956043956044,0.008791208791208805,249,0.5487637362637363,0.5,0.5,0.5,0.5,0.5097527472527472,0.019505494505494526
50,1.4719151496887206,0.07638953491862036,0.0026070594787597655,0.0004913034544965572,0.1,"(25, 25)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 55}",0.5,0.5906593406593407,0.49175824175824173,0.5,0.521978021978022,0.5208791208791209,0.03630533744325669,232,0.5,0.6270604395604396,0.5212912087912088,0.5,0.5144230769230769,0.532554945054945,0.04797202056065493
51,1.6132914543151855,0.039183546644595765,0.0028075218200683595,0.0004010916996291118,0.1,"(25, 25)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 60}",0.5714285714285714,0.5274725274725275,0.6071428571428571,0.5631868131868132,0.5686813186813187,0.5675824175824176,0.025334377765710975,91,0.6126373626373627,0.5460164835164835,0.6133241758241759,0.6208791208791209,0.6016483516483516,0.598901098901099,0.027144330831551548
52,0.6300751686096191,0.07956271521782214,0.0030107975006103517,4.629005851559294e-06,0.1,"(100, 25, 100)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 2}",0.5989010989010989,0.5,0.5,0.5796703296703297,0.5054945054945055,0.5368131868131868,0.043319567789949505,195,0.5968406593406593,0.5,0.5,0.617445054945055,0.5144230769230769,0.5457417582417582,0.05082900184987369
53,0.6639622688293457,0.09283854733963846,0.0028076171875,0.0004009009364669917,0.1,"(100, 25, 100)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 5}",0.5714285714285714,0.6208791208791209,0.5796703296703297,0.5604395604395604,0.5,0.5664835164835165,0.03902259539464771,101,0.5995879120879121,0.6078296703296703,0.584478021978022,0.5940934065934066,0.5,0.5771978021978021,0.03933851059267856
54,0.6984537601470947,0.04069653284002843,0.0028076171875,0.00040149708541720245,0.1,"(100, 25, 100)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 10}",0.5082417582417582,0.6043956043956044,0.5,0.5,0.5274725274725275,0.528021978021978,0.039484053237849835,220,0.5274725274725275,0.6016483516483516,0.5,0.5,0.5281593406593407,0.531456043956044,0.037236170904381874
55,0.9009910106658936,0.15739386422178342,0.002606964111328125,0.0004909333599536962,0.1,"(100, 25, 100)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 15}",0.5,0.6181318681318682,0.5906593406593407,0.5686813186813187,0.5906593406593407,0.5736263736263736,0.04001569550776512,60,0.5,0.6146978021978022,0.6160714285714286,0.6112637362637363,0.5542582417582418,0.5792582417582418,0.045918174468593566
56,0.9286645412445068,0.09346455315737967,0.0030087947845458983,2.7804145311571603e-07,0.1,"(100, 25, 100)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 20}",0.5467032967032966,0.5879120879120879,0.5,0.5741758241758241,0.6098901098901099,0.5637362637362637,0.037884206980083976,116,0.5631868131868132,0.5947802197802198,0.5,0.6105769230769231,0.6057692307692307,0.5748626373626374,0.04091008959295448
57,1.0297330379486085,0.09842852698705033,0.002807331085205078,0.0004012348357350873,0.1,"(100, 25, 100)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 25}",0.5906593406593407,0.45879120879120877,0.5384615384615384,0.5741758241758241,0.5686813186813187,0.5461538461538461,0.046829177478379155,174,0.6071428571428571,0.5212912087912088,0.5467032967032966,0.5940934065934066,0.5604395604395604,0.5659340659340659,0.031254150793046165
58,1.1833404064178468,0.10299901844994075,0.0032091140747070312,0.0004009010498983273,0.1,"(100, 25, 100)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 30}",0.532967032967033,0.5961538461538461,0.5824175824175825,0.5604395604395604,0.5934065934065934,0.573076923076923,0.023671054097294527,62,0.5563186813186813,0.6153846153846154,0.5837912087912088,0.6215659340659341,0.6050824175824175,0.5964285714285714,0.023810140172354517
59,1.3397557735443115,0.08396826025509166,0.003208446502685547,0.00040087718323827785,0.1,"(100, 25, 100)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 35}",0.5879120879120879,0.6153846153846154,0.6016483516483516,0.5494505494505495,0.6236263736263736,0.5956043956043956,0.02608588455048179,3,0.6009615384615384,0.6181318681318682,0.6098901098901099,0.6339285714285714,0.6215659340659341,0.6168956043956044,0.011103456251627036
60,1.3563996791839599,0.15700848514147098,0.0036096096038818358,0.000491497744463683,0.1,"(100, 25, 100)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 40}",0.5192307692307693,0.5659340659340659,0.5467032967032966,0.5659340659340659,0.6016483516483516,0.5598901098901099,0.026995864827556566,133,0.5625,0.5940934065934066,0.5597527472527473,0.6456043956043956,0.5803571428571429,0.5884615384615384,0.031179805840242783
