,2,5,10,15,20,25,30,35,40
GMM,0.5258241758241758,0.5285714285714286,0.5565934065934066,0.5813186813186814,0.595054945054945,0.6087912087912087,0.6021978021978022,0.6076923076923076,0.5978021978021978
Kmeans,0.5038461538461538,0.5593406593406594,0.5598901098901099,0.573076923076923,0.5769230769230769,0.5923076923076923,0.6038461538461538,0.6027472527472527,0.6054945054945055
