,2,5,10,15,20,25,30,35,40
GMM,0.0015309851182672594,0.0016650250849493781,0.0030229073673465087,0.007090415155956519,0.008647201258817601,0.009120207571466444,0.007508485360781809,0.008134317107185941,0.005449600379139125
Kmeans,-0.0003541170485300054,0.0048317237352941324,0.003794247232451097,0.004241580567654008,0.005736879247665243,0.005918962570024869,0.006697786873877402,0.006719015865084305,0.0073030557903509185
