,2,5,10,15,20,25,30,35,40
GMM,0.7002314814814815,0.7002314814814815,0.7002314814814815,0.7089120370370371,0.7361111111111112,0.7546296296296297,0.7702546296296297,0.7864583333333334,0.7771990740740741
Kmeans,0.7002314814814815,0.7002314814814815,0.7002314814814815,0.7540509259259259,0.7604166666666666,0.7355324074074074,0.7748842592592593,0.7725694444444444,0.7766203703703703
