,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.13274502754211426,0.023711819524353122,0.0010024070739746093,1.1680077279964343e-07,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 2}",0.6994219653179191,0.6994219653179191,0.6994219653179191,0.6994219653179191,0.7034883720930233,0.7002314814814815,0.0016237319954344998,39,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.6994219653179191,0.7002317157842785,0.00040487523317969123
1,0.16643238067626953,0.005922848803189425,0.0010024547576904298,0.0003168081318496137,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 5}",0.6994219653179191,0.6994219653179191,0.6994219653179191,0.6994219653179191,0.7034883720930233,0.7002314814814815,0.0016237319954344998,39,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.6994219653179191,0.7002317157842785,0.00040487523317969123
2,0.2118499755859375,0.004176914751787413,0.0013036251068115235,0.00024572966375311213,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 10}",0.6994219653179191,0.6994219653179191,0.6994219653179191,0.6994219653179191,0.7034883720930233,0.7002314814814815,0.0016237319954344998,39,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.6994219653179191,0.7002317157842785,0.00040487523317969123
3,0.490573787689209,0.20347453111575461,0.0010026454925537109,7.008046367978606e-07,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 15}",0.43352601156069365,0.5780346820809249,0.33815028901734107,0.6734104046242775,0.32558139534883723,0.4699074074074074,0.13609200767377608,178,0.7004341534008683,0.8408104196816208,0.7858176555716353,0.73589001447178,0.8901734104046243,0.7906251307061058,0.06867587694979654
4,0.4967900276184082,0.19285674764202654,0.0009023189544677734,0.00020058162853122015,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 20}",0.6994219653179191,0.6647398843930635,0.6011560693641619,0.5809248554913294,0.7238372093023255,0.6539351851851852,0.055095420466701475,158,0.7004341534008683,0.9153400868306801,0.756150506512301,0.902315484804631,0.75,0.8048480463096961,0.08716698019771052
5,0.6604147911071777,0.12036122219424575,0.0010026931762695313,0.00031695884920143166,0.1,"(50, 50)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 25}",0.7109826589595376,0.6560693641618497,0.7832369942196532,0.8092485549132948,0.8081395348837209,0.7534722222222222,0.06046816742888939,9,0.8632416787264834,0.9261939218523878,0.9153400868306801,0.9377713458755427,0.8186416184971098,0.8922377303564406,0.04475982718633297
6,0.4675135612487793,0.12577781353241113,0.0011027336120605468,0.00020072467962314026,0.1,"(50, 50)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 30}",0.6994219653179191,0.6994219653179191,0.6994219653179191,0.6994219653179191,0.7122093023255814,0.7019675925925926,0.005106033258370488,35,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.9053468208092486,0.7414166868825444,0.08196506696335208
7,0.8370735168457031,0.09407303271653732,0.00170440673828125,0.0004010440159280357,0.1,"(50, 50)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 35}",0.7861271676300579,0.7427745664739884,0.5317919075144508,0.6763005780346821,0.8953488372093024,0.7262731481481481,0.12056565263456825,14,0.9384949348769899,0.9196816208393632,0.8979739507959479,0.9457308248914617,0.9660404624277457,0.9335843587663017,0.0231794578868061
8,0.8551223278045654,0.1329875641695298,0.0015019893646240235,0.00031676470075410874,0.1,"(50, 50)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 40}",0.7283236994219653,0.708092485549133,0.7167630057803468,0.8583815028901735,0.8924418604651163,0.7806712962962963,0.07821369211820393,6,0.8965267727930536,0.9261939218523878,0.91027496382055,0.9413892908827786,0.9320809248554913,0.9212931748408522,0.015993888808548747
9,0.09013381004333496,0.006167336636818567,0.0006015300750732422,0.00020027211734161606,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 2}",0.6994219653179191,0.6994219653179191,0.6994219653179191,0.6994219653179191,0.7034883720930233,0.7002314814814815,0.0016237319954344998,39,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.6994219653179191,0.7002317157842785,0.00040487523317969123
10,0.14226937294006348,0.009962831390850269,0.0009022712707519531,0.00020067705257747093,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 5}",0.6994219653179191,0.6994219653179191,0.6994219653179191,0.6994219653179191,0.7034883720930233,0.7002314814814815,0.0016237319954344998,39,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.6994219653179191,0.7002317157842785,0.00040487523317969123
