,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0,0.30649129549662274,0.05113827589422366,0.0016713937123616536,0.00023579756846894847,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 2}",0.5,0.49504950495049505,0.6254125412541254,0.5401098901098901,0.06030227267071103,71,0.5,0.500823723228995,0.6095551894563427,0.5367929708951126,0.051451757128749005
1,0.34275587399800617,0.024647481182983325,0.0018387635548909504,0.0004726628671220129,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 5}",0.5904605263157895,0.5627062706270627,0.5577557755775577,0.5703296703296703,0.014400503162254856,17,0.6039603960396039,0.5650741350906096,0.5996705107084019,0.5895683472795384,0.01740834286783057
2,0.390217383702596,0.05300118208939519,0.0018384456634521484,0.00047255047552836746,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 10}",0.5016447368421053,0.523102310231023,0.6039603960396039,0.5428571428571428,0.044051199530351276,62,0.4876237623762376,0.5461285008237232,0.6054365733113674,0.5463962788371094,0.04809725136919639
3,0.47060052553812665,0.07980181795931161,0.0013365745544433594,0.0002365281338701493,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 15}",0.5296052631578947,0.5016501650165016,0.533003300330033,0.5214285714285715,0.01404264742002648,131,0.5321782178217822,0.5115321252059308,0.5947281713344317,0.5461461714540482,0.035371582938462154
4,0.55950395266215,0.1011865288814111,0.0015041828155517578,3.371747880871523e-07,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 20}",0.4967105263157895,0.5874587458745875,0.5676567656765676,0.5505494505494506,0.03897921692580687,47,0.5247524752475248,0.6210873146622735,0.5502471169686985,0.5653623022928324,0.04075497468042838
5,0.5147093137105306,0.02749787382594126,0.0015037059783935547,1.9466795466607238e-07,0.1,"(50, 50)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 25}",0.5394736842105263,0.5891089108910891,0.5643564356435643,0.5642857142857143,0.02026909665066503,22,0.5643564356435643,0.5840197693574959,0.5593080724876441,0.5692280924962348,0.010660418094192759
6,0.6525779565175375,0.05085288411545542,0.0015045801798502605,4.49566384116203e-07,0.1,"(50, 50)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 30}",0.5575657894736842,0.5528052805280528,0.5742574257425742,0.5615384615384615,0.009194123618514157,25,0.608085808580858,0.6013179571663921,0.6054365733113674,0.6049467796862058,0.0027845857308294716
7,0.5541480382283529,0.08675190380183094,0.0016712347666422527,0.00023607872804530603,0.1,"(50, 50)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 35}",0.5,0.5544554455445545,0.5,0.5181318681318682,0.025663482143398496,134,0.5,0.5749588138385503,0.5321252059308073,0.5356946732564526,0.030705718965281226
8,0.6499036947886149,0.05650735623659264,0.0020057360331217446,0.00040899743452334984,0.1,"(50, 50)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 40}",0.524671052631579,0.5445544554455446,0.5264026402640264,0.5318681318681319,0.00899104201249324,102,0.5668316831683168,0.5485996705107083,0.557660626029654,0.5576973265695598,0.007443233239393597
9,0.2398080031077067,0.037293745405048505,0.0010020732879638672,3.371747880871523e-07,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 2}",0.5131578947368421,0.4801980198019802,0.6188118811881188,0.5373626373626373,0.059098925378174585,78,0.5478547854785478,0.5065897858319605,0.6112026359143328,0.5552157357416138,0.04302402268632973
10,0.30648573239644367,0.015103538574262776,0.0010031859079996746,6.836513890459241e-07,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 5}",0.537828947368421,0.5165016501650165,0.5511551155115512,0.5351648351648352,0.014264792234392214,87,0.5825082508250825,0.5057660626029654,0.5897858319604613,0.5593533817961697,0.0380082568269166
11,0.44936807950337726,0.09390748555963464,0.002339522043863932,0.0012507820161954284,0.1,"(50,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 10}",0.5148026315789473,0.5181518151815182,0.5495049504950495,0.5274725274725275,0.015626403979689302,105,0.5198019801980198,0.5313014827018122,0.6062602965403624,0.5524545864800648,0.038334931553160825
12,0.4139394760131836,0.01713620464053942,0.0010028680165608723,2.247831920581015e-07,0.1,"(50,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 15}",0.5082236842105263,0.533003300330033,0.5297029702970297,0.5236263736263737,0.010992100736781862,116,0.4991749174917492,0.514827018121911,0.5469522240527183,0.5203180532221262,0.019887707349165056
