,2,5,10,15,20,25,30,35,40
GMM,0.5236263736263737,0.5368131868131868,0.6241758241758242,0.6384615384615384,0.6967032967032967,0.7434065934065934,0.7027472527472527,0.7362637362637363,0.7631868131868131
Kmeans,0.5714285714285714,0.5906593406593407,0.6807692307692308,0.710989010989011,0.7197802197802198,0.760989010989011,0.7681318681318682,0.782967032967033,0.7615384615384615
