,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
42,0.6492380301157633,0.13418297437689078,0.0021730264027913413,0.00023647199817219763,0.1,"(100, 25, 100)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 30}",0.7105263157894737,0.7475247524752475,0.7970297029702971,0.7516483516483516,0.03544445253366293,18,0.7376237623762376,0.7940691927512356,0.8064250411861614,0.7793726654378782,0.029948788821079358
43,0.6836214065551758,0.07219975746802378,0.002674102783203125,0.0004725505557221485,0.1,"(100, 25, 100)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 35}",0.7319078947368421,0.764026402640264,0.7458745874587459,0.7472527472527473,0.01315200331445498,19,0.7615511551155115,0.814662273476112,0.728995057660626,0.7684028287507498,0.035307478340026184
44,0.8394525845845541,0.22966444075472972,0.002005418141682943,2.9736021254650284e-07,0.1,"(100, 25, 100)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 40}",0.7927631578947368,0.7805280528052805,0.6947194719471947,0.756043956043956,0.04361435175279636,17,0.8193069306930693,0.8196046128500823,0.7248764415156508,0.7879293283529342,0.044585289483962426
45,0.18917393684387207,0.06234632777819731,0.0011696020762125652,0.00023675291704319291,0.01,"(50, 50)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 2}",0.6069078947368421,0.5907590759075908,0.6270627062706271,0.6082417582417582,0.014842846022082188,148,0.6047854785478548,0.6087314662273476,0.6499176276771005,0.6211448574841009,0.020409098185630314
46,0.24782546361287436,0.03783782606516865,0.0008358160654703776,0.00023630335069714186,0.01,"(50, 50)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 5}",0.6398026315789473,0.6683168316831684,0.6732673267326733,0.6604395604395604,0.014755482767036773,82,0.6427392739273927,0.700164744645799,0.6886326194398682,0.6771788793376867,0.024803390810584434
47,0.2606945037841797,0.030498336917673674,0.001169443130493164,0.0002355166095919022,0.01,"(50, 50)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 10}",0.694078947368421,0.6303630363036303,0.6881188118811881,0.6708791208791208,0.028728872968463205,68,0.6955445544554455,0.6639209225700164,0.7158154859967051,0.691760321007389,0.02135418374938417
48,0.3197036584218343,0.0221945414953889,0.001001914342244466,0.00040880295199608005,0.01,"(50, 50)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 15}",0.6957236842105263,0.6782178217821783,0.6963696369636964,0.6901098901098901,0.008406172319736463,57,0.7112211221122112,0.6845140032948929,0.7034596375617792,0.6997315876562945,0.011217287727846062
49,0.5010073979695638,0.07282525452834455,0.0010039806365966797,5.840038639982171e-07,0.01,"(50, 50)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 20}",0.7335526315789473,0.7277227722772277,0.7227722772277227,0.728021978021978,0.00440733685814062,26,0.7665016501650165,0.770181219110379,0.7306425041186162,0.7557751244646705,0.01783482101583113
50,0.4049812952677409,0.020056793412292828,0.0010026295979817708,1.1239159602905075e-07,0.01,"(50, 50)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 25}",0.7236842105263158,0.735973597359736,0.7211221122112211,0.7269230769230769,0.00647944005746413,28,0.7483498349834984,0.7602965403624382,0.7578253706754531,0.7554905820071299,0.005149069232854628
51,0.5565087000528971,0.12593421813154532,0.0011699199676513672,0.0002363596066142699,0.01,"(50, 50)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 30}",0.7532894736842105,0.6468646864686468,0.7013201320132013,0.7005494505494505,0.043463023934454684,48,0.7904290429042904,0.6754530477759473,0.7215815485996705,0.7291545464266361,0.04724321881500465
52,0.4284733136494954,0.0410444274898833,0.0013374487559000652,0.00023562900117833762,0.01,"(50, 50)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 35}",0.6661184210526315,0.7475247524752475,0.6864686468646864,0.7,0.03459046503085524,49,0.6353135313531353,0.7883031301482701,0.6696869851729819,0.6977678822247958,0.06553806486462661
53,0.5434448719024658,0.022164673759230882,0.0016751289367675781,0.0002407428773998133,0.01,"(50, 50)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 40}",0.7072368421052632,0.6518151815181518,0.7458745874587459,0.7016483516483516,0.03858206097797728,47,0.7318481848184818,0.6812191103789127,0.7660626029654036,0.7263766327209327,0.03485262276439303
54,0.1107953389485677,0.020269404652698084,0.0006687641143798828,0.00023635952644909374,0.01,"(50,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 2}",0.631578947368421,0.6006600660066007,0.5693069306930693,0.6005494505494505,0.025429513164822524,154,0.6237623762376238,0.6095551894563427,0.5840197693574959,0.6057791116838208,0.01644308918492705
55,0.19150590896606445,0.04053541578905887,0.0008357365926106771,0.00023641574228364104,0.01,"(50,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 5}",0.6217105263157895,0.5957095709570958,0.6567656765676567,0.6247252747252747,0.025003691751265593,129,0.6278877887788779,0.6095551894563427,0.6688632619439868,0.6354354133930692,0.024793639554496934
56,0.18231789271036783,0.014560639413511942,0.0008418560028076172,0.0002406970663972113,0.01,"(50,)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 10}",0.6299342105263158,0.599009900990099,0.5693069306930693,0.5994505494505494,0.02475970593951354,157,0.6221122112211221,0.6243822075782537,0.5799011532125206,0.6087985240039654,0.02045453087311851
