,2,5,10,15,20,25,30,35,40
GMM,0.0012160828148604507,0.001587395457126974,0.016746736787156026,0.027931851677350107,0.04705628853459389,0.050150419226295095,0.04071239055484525,0.04693148904513818,0.05429303284339757
Kmeans,0.014386781072591132,0.02115129141557151,0.037150162812981974,0.048111631095679855,0.04444716105506696,0.053337287283444716,0.05786065795705015,0.06169516124725127,0.05471980864852566
