,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
124,0.2213878631591797,0.04144271845175633,0.0036095619201660157,0.0004909722626512621,0.01,"(100, 25, 100)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 35}",0.4945054945054945,0.5027472527472527,0.5027472527472527,0.5494505494505495,0.5054945054945055,0.510989010989011,0.019580801847478548,125,0.779532967032967,0.6971153846153846,0.5096153846153846,0.6627747252747253,0.5103021978021978,0.631868131868132,0.10652824563231053
125,0.26129636764526365,0.09280733715581511,0.0032087326049804687,0.0009815940420640342,0.01,"(100, 25, 100)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 40}",0.5357142857142857,0.5054945054945055,0.510989010989011,0.5027472527472527,0.521978021978022,0.5153846153846153,0.012112861365411327,92,0.6449175824175825,0.5741758241758241,0.7754120879120879,0.7053571428571429,0.845467032967033,0.709065934065934,0.09521678403433062
126,0.22259268760681153,0.08741879178156778,0.0034090995788574217,0.000802958781053,0.01,"(100, 25, 100)",45,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 45}",0.521978021978022,0.4725274725274725,0.5164835164835165,0.532967032967033,0.5164835164835165,0.512087912087912,0.02067570079365581,111,0.6208791208791209,0.676510989010989,0.614010989010989,0.8612637362637363,0.7026098901098901,0.695054945054945,0.08955053710508767
127,0.18729896545410157,0.009954606375900347,0.0038100719451904298,0.00040109167128476016,0.01,"(100, 25, 100)",50,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 50}",0.48626373626373626,0.5686813186813187,0.5027472527472527,0.48626373626373626,0.510989010989011,0.510989010989011,0.030394102606460062,125,0.5583791208791209,0.5473901098901099,0.5652472527472527,0.646978021978022,0.6366758241758241,0.5909340659340658,0.04206886350565472
128,0.2143711566925049,0.021925317100971647,0.003008604049682617,0.0006342946057876583,0.01,"(100, 25, 100)",55,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 55}",0.5054945054945055,0.5274725274725275,0.5,0.5027472527472527,0.5247252747252747,0.512087912087912,0.011603687957111484,111,0.6538461538461539,0.6387362637362637,0.6620879120879121,0.5480769230769231,0.7087912087912088,0.6423076923076924,0.052605406804064656
129,0.20474710464477539,0.0050507438535881966,0.003209972381591797,0.0007470302130564508,0.01,"(100, 25, 100)",60,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 60}",0.5247252747252747,0.5521978021978022,0.5054945054945055,0.5082417582417582,0.5054945054945055,0.5192307692307693,0.017972996960215547,54,0.6201923076923077,0.6476648351648352,0.6112637362637363,0.6538461538461539,0.6497252747252747,0.6365384615384615,0.017339278695437648
130,0.17025394439697267,0.04855877127212764,0.00240631103515625,0.0004915756655939599,0.001,"(50, 50)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 2}",0.5384615384615384,0.521978021978022,0.48626373626373626,0.5137362637362637,0.5192307692307693,0.515934065934066,0.016970818913714835,86,0.5137362637362637,0.5460164835164835,0.5260989010989011,0.5501373626373627,0.5570054945054945,0.5385989010989011,0.016132947908289088
131,0.1353609085083008,0.02597698557828155,0.002406740188598633,0.0004915175023051002,0.001,"(50, 50)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 5}",0.47527472527472525,0.4835164835164835,0.49175824175824173,0.49725274725274726,0.521978021978022,0.493956043956044,0.015867614371641393,217,0.5212912087912088,0.551510989010989,0.5666208791208791,0.5082417582417582,0.5625,0.5420329670329671,0.023174831548311146
132,0.1804811477661133,0.06729325492101079,0.0026067256927490234,0.0004909341936152513,0.001,"(50, 50)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 10}",0.4945054945054945,0.5274725274725275,0.5494505494505495,0.521978021978022,0.5604395604395604,0.5307692307692308,0.0229457285910122,11,0.7307692307692307,0.6373626373626373,0.5831043956043956,0.6510989010989011,0.570054945054945,0.6344780219780219,0.057177187489686546
133,0.12052130699157715,0.009770355842400966,0.0024063587188720703,0.0004913420178419509,0.001,"(50, 50)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 15}",0.5439560439560439,0.5439560439560439,0.5,0.5192307692307693,0.47527472527472525,0.5164835164835165,0.026407944704830575,77,0.5686813186813187,0.5199175824175825,0.554945054945055,0.551510989010989,0.5384615384615384,0.5467032967032968,0.016489238933431447
134,0.12714166641235353,0.03224285582821098,0.002002573013305664,5.798230044680557e-06,0.001,"(50, 50)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 20}",0.47527472527472525,0.5027472527472527,0.5384615384615384,0.4642857142857143,0.5357142857142857,0.5032967032967033,0.03031453675633784,174,0.6627747252747253,0.5041208791208791,0.4945054945054945,0.5123626373626373,0.4993131868131868,0.5346153846153847,0.06435054728311013
