,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0,0.3890368143717448,0.04689574456056044,0.002005418141682943,0.0007090223902302286,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 2}",0.5,0.47029702970297027,0.47854785478547857,0.48296703296703297,0.012524906507806969,167,0.5,0.48517298187808894,0.5,0.4950576606260297,0.006989523372519427
1,0.5096914768218994,0.14473345020038852,0.002339601516723633,0.0002358539450253577,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 5}",0.5164473684210527,0.504950495049505,0.5016501650165016,0.5076923076923077,0.006345502287171843,45,0.5255775577557755,0.5024711696869851,0.5189456342668863,0.5156647872365491,0.009714225319044223
2,0.4438498020172119,0.008839554433187848,0.0018377304077148438,0.00023619111955540308,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 10}",0.5115131578947368,0.49504950495049505,0.4966996699669967,0.5010989010989011,0.007406799974892282,88,0.5156765676567657,0.5387149917627677,0.5016474464579901,0.5186796686258411,0.015281027240847431
3,0.45638314882914227,0.018724113750838885,0.0018381277720133464,0.00023664052545666658,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 15}",0.506578947368421,0.4735973597359736,0.4933993399339934,0.4912087912087912,0.013556988654386344,146,0.49422442244224424,0.5024711696869851,0.5214168039538715,0.5060374653610337,0.011384060543717087
4,0.5651733080546061,0.03705495578302911,0.0021724700927734375,0.0004725505557221485,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 20}",0.5460526315789473,0.4900990099009901,0.4801980198019802,0.5054945054945055,0.029008887727083054,62,0.5305280528052805,0.5247116968698518,0.49917627677100496,0.5181386754820457,0.013617070726341008
5,0.587566057840983,0.07558861571790815,0.0021724700927734375,0.0004727190528981875,0.1,"(50, 50)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 25}",0.5148026315789473,0.5016501650165016,0.5445544554455446,0.5203296703296704,0.017938330622632784,8,0.5214521452145214,0.514003294892916,0.528830313014827,0.5214285843740881,0.006053127727699721
6,0.7757345835367838,0.13577357557108513,0.0021724700927734375,0.0009456067382752972,0.1,"(50, 50)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 30}",0.5230263157894737,0.49504950495049505,0.5,0.506043956043956,0.012196567471490073,53,0.5206270627062707,0.514003294892916,0.5,0.5115434525330622,0.008598722668652744
7,0.6873322327931722,0.04528929004975904,0.00217286745707194,0.000945662888988433,0.1,"(50, 50)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 35}",0.5,0.5033003300330033,0.5,0.5010989010989011,0.0015553625541453806,88,0.5,0.5032948929159803,0.500823723228995,0.501372872048325,0.0014000602728151791
8,0.7984616756439209,0.04711176294761148,0.004846652348836263,0.004018055764446826,0.1,"(50, 50)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 40}",0.4868421052631579,0.5,0.5,0.4956043956043956,0.006206090713122579,125,0.49587458745874585,0.5,0.5,0.4986248624862486,0.0019447381220752235
9,0.2855947017669678,0.05216715905109647,0.001337130864461263,0.00047232593303687655,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 2}",0.5131578947368421,0.5247524752475248,0.4966996699669967,0.5115384615384615,0.01150354112622781,25,0.5016501650165016,0.5065897858319605,0.5,0.5027466502828207,0.0027997653809105523
10,0.3123323917388916,0.06069650039063249,0.00167083740234375,0.0006256671369472196,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 5}",0.4769736842105263,0.49504950495049505,0.49834983498349833,0.4901098901098901,0.009400961290444392,149,0.509075907590759,0.48846787479406917,0.4975288303130148,0.4983575375659477,0.0084335765730663
11,0.4049130280812581,0.08850326597776675,0.0015038649241129558,0.0004096787144489497,0.1,"(50,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 10}",0.5,0.4966996699669967,0.5016501650165016,0.49945054945054945,0.0020570669577612056,109,0.5016501650165016,0.4950576606260296,0.5107084019769358,0.5024720758731557,0.006415765961050188
12,0.4025685787200928,0.036171540912382366,0.0021723111470540366,0.001315984088672472,0.1,"(50,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 15}",0.5197368421052632,0.49834983498349833,0.5,0.506043956043956,0.00972164102832414,53,0.5099009900990099,0.49835255354200986,0.5230642504118617,0.5104392646842938,0.01009568538844632
13,0.47944442431132,0.06965995712082018,0.0021726290384928384,0.0013158226173157661,0.1,"(50,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 20}",0.5032894736842105,0.49174917491749176,0.4603960396039604,0.48516483516483516,0.018123184588681382,165,0.5181518151815182,0.48352553542009885,0.5107084019769358,0.504128584192851,0.014882099181742681
