,2,5,10,15,20,25,30,35,40
GMM,0.001079128306970513,0.0004231363762400414,-0.0007474240127733947,-0.000734276643665109,7.928498843550851e-05,5.931150754596416e-05,-0.0006851066514723069,-0.00013693001508083554,-0.0007713760622424033
Kmeans,-0.00032622762531167587,0.0009863215110260453,-0.0005633901780034011,-0.00013798619392122794,-0.00017837162928212167,0.0004861845164560618,0.00027728318821986273,-7.599679313891126e-05,0.0016166965671728477
