,2,5,10,15,20,25,30,35,40
GMM,0.5225274725274726,0.5274725274725275,0.5186813186813187,0.5225274725274726,0.545054945054945,0.5428571428571428,0.5428571428571428,0.5516483516483517,0.5472527472527473
Kmeans,0.5049450549450549,0.5285714285714286,0.5197802197802198,0.5346153846153846,0.5395604395604395,0.5483516483516484,0.5532967032967033,0.5565934065934066,0.5708791208791208
