,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
21,0.2797353744506836,0.01926508374065392,0.0033089637756347655,0.0005114643336941909,0.1,"(25,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 15}",0.6994219653179191,0.6994219653179191,0.6994219653179191,0.6994219653179191,0.7034883720930233,0.7002314814814815,0.0016237319954344998,9,0.6960926193921853,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.6994219653179191,0.6993634089825419,0.00168172377142799
22,0.37729172706604003,0.054786856308781905,0.004111003875732422,0.00020041479940724808,0.1,"(25,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 20}",0.6994219653179191,0.6994219653179191,0.6965317919075145,0.6705202312138728,0.7034883720930233,0.6938657407407407,0.011888992817378832,120,0.7004341534008683,0.7004341534008683,0.723589001447178,0.7243125904486252,0.6994219653179191,0.7096383728030918,0.011694126684667875
23,0.46552271842956544,0.05498014516176361,0.007920980453491211,0.0004910013311429156,0.1,"(25,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 25}",0.6994219653179191,0.6994219653179191,0.6965317919075145,0.5722543352601156,0.47674418604651164,0.6290509259259259,0.09032618832967172,154,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.7206946454413893,0.7232658959537572,0.7090526003195503,0.01058666963000845
24,0.4675291538238525,0.055382295257849816,0.009524679183959961,0.0011862132279754436,0.1,"(25,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 30}",0.6994219653179191,0.6994219653179191,0.6445086705202312,0.6994219653179191,0.7034883720930233,0.6892361111111112,0.022435066539852975,128,0.7004341534008683,0.7004341534008683,0.6881331403762663,0.7004341534008683,0.6994219653179191,0.697771513179358,0.004835104577993596
25,0.5481407165527343,0.051159272423745815,0.013434743881225586,0.0033005320960469617,0.1,"(25,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 35}",0.6994219653179191,0.6994219653179191,0.6994219653179191,0.6994219653179191,0.7209302325581395,0.7037037037037037,0.008588334521306432,1,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.7008670520231214,0.7005207331253189,0.00017315944890121672
26,0.6723670482635498,0.0491130174710975,0.012235069274902343,0.0004033010093697187,0.1,"(25,)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 40}",0.6994219653179191,0.6994219653179191,0.6445086705202312,0.5982658959537572,0.7209302325581395,0.6724537037037037,0.04491632635556404,142,0.7047756874095513,0.7004341534008683,0.7098408104196816,0.7489146164978292,0.7008670520231214,0.7129664639502103,0.018289793758297684
27,0.09535021781921386,0.005393217518147629,0.001303720474243164,0.00024571000033985434,0.1,"(25, 25)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 2}",0.6994219653179191,0.6994219653179191,0.6994219653179191,0.6994219653179191,0.7034883720930233,0.7002314814814815,0.0016237319954344998,9,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.6994219653179191,0.7002317157842785,0.00040487523317969123
28,0.1667381763458252,0.00990825935204034,0.0020056247711181642,0.0003171850884402151,0.1,"(25, 25)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 5}",0.6994219653179191,0.6994219653179191,0.6994219653179191,0.6994219653179191,0.7034883720930233,0.7002314814814815,0.0016237319954344998,9,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.6994219653179191,0.7002317157842785,0.00040487523317969123
29,0.22669601440429688,0.02127265857707477,0.0031080722808837892,0.0004911375832565254,0.1,"(25, 25)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 10}",0.6994219653179191,0.6416184971098265,0.6994219653179191,0.6994219653179191,0.7034883720930233,0.6886574074074074,0.023588932527398458,132,0.7004341534008683,0.6772793053545586,0.7004341534008683,0.7004341534008683,0.6994219653179191,0.6956007461750165,0.009169104489625764
30,0.3408961296081543,0.020195155012369286,0.003609180450439453,0.0003754385775690341,0.1,"(25, 25)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 15}",0.6994219653179191,0.6994219653179191,0.6994219653179191,0.6994219653179191,0.7034883720930233,0.7002314814814815,0.0016237319954344998,9,0.703328509406657,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.6994219653179191,0.7008105869854362,0.0013185833447724364
31,0.3350805759429932,0.022487884301762788,0.004511737823486328,0.0006341437736238179,0.1,"(25, 25)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 20}",0.6994219653179191,0.6994219653179191,0.6994219653179191,0.6994219653179191,0.7034883720930233,0.7002314814814815,0.0016237319954344998,9,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.6994219653179191,0.7002317157842785,0.00040487523317969123
32,0.42190890312194823,0.05500953649134053,0.007720422744750976,0.0005112680252918485,0.1,"(25, 25)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 25}",0.6994219653179191,0.6994219653179191,0.6994219653179191,0.6994219653179191,0.7034883720930233,0.7002314814814815,0.0016237319954344998,9,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.6994219653179191,0.7002317157842785,0.00040487523317969123
33,0.4269221305847168,0.055020295835431346,0.009324741363525391,0.0004010560068346538,0.1,"(25, 25)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 30}",0.6994219653179191,0.6994219653179191,0.6994219653179191,0.6994219653179191,0.7034883720930233,0.7002314814814815,0.0016237319954344998,9,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.6994219653179191,0.7002317157842785,0.00040487523317969123
