,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.3656742095947266,0.19192176988047416,0.004111146926879883,0.004966893777280865,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 2}",0.5,0.5137362637362637,0.5,0.5,0.47802197802197804,0.49835164835164836,0.011472864295506077,92,0.5,0.5254120879120879,0.5,0.5,0.5260989010989011,0.5103021978021978,0.012619433052588858
1,0.6941508293151856,0.2524761071228025,0.0031081199645996093,0.0008625815175321139,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 5}",0.5027472527472527,0.49725274725274726,0.5054945054945055,0.49175824175824173,0.4697802197802198,0.49340659340659343,0.012720699893176068,134,0.5212912087912088,0.5288461538461539,0.5391483516483516,0.5240384615384616,0.4965659340659341,0.5219780219780221,0.014088880664789093
2,1.1558810234069825,0.29661550352073573,0.004712486267089843,0.0008142938335774888,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 10}",0.5274725274725275,0.49725274725274726,0.4945054945054945,0.4945054945054945,0.5027472527472527,0.5032967032967033,0.012456905548082013,47,0.4793956043956044,0.5157967032967034,0.507554945054945,0.5082417582417582,0.5096153846153846,0.5041208791208791,0.012701402478644866
3,1.6683468341827392,0.3568646453293378,0.0051136016845703125,0.002317159969750429,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 15}",0.5274725274725275,0.49175824175824173,0.4945054945054945,0.4945054945054945,0.510989010989011,0.5038461538461538,0.013637004006583358,42,0.5425824175824175,0.5192307692307693,0.5473901098901099,0.5048076923076923,0.5048076923076923,0.5237637362637363,0.018174483719522804
4,2.0687141895294188,0.5867583161680149,0.005615139007568359,0.0018858357444328593,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 20}",0.5,0.5137362637362637,0.4945054945054945,0.5054945054945055,0.4642857142857143,0.4956043956043956,0.016899512636516133,120,0.5048076923076923,0.5418956043956044,0.5020604395604396,0.5027472527472527,0.5412087912087912,0.518543956043956,0.01880915376047959
5,1.2871307373046874,0.33817662530540293,0.006016254425048828,0.0013821449155891011,0.1,"(50, 50)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 25}",0.47802197802197804,0.5,0.5192307692307693,0.5027472527472527,0.49175824175824173,0.49835164835164836,0.013525861126473823,92,0.5130494505494505,0.5487637362637363,0.5467032967032966,0.5178571428571429,0.5521978021978022,0.5357142857142858,0.016705239548663032
6,1.8725916862487793,0.5571915323571731,0.012734127044677735,0.006625592078422083,0.1,"(50, 50)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 30}",0.5054945054945055,0.5137362637362637,0.5274725274725275,0.48626373626373626,0.489010989010989,0.5043956043956044,0.015404226119644163,37,0.5542582417582418,0.5274725274725275,0.5439560439560439,0.5412087912087912,0.5137362637362637,0.5361263736263735,0.014086201915708002
7,1.2249647617340087,0.14515414428083392,0.006818723678588867,0.0014039380286632172,0.1,"(50, 50)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 35}",0.48626373626373626,0.5027472527472527,0.5164835164835165,0.47802197802197804,0.5302197802197802,0.5027472527472527,0.019112667176841857,54,0.5144230769230769,0.5199175824175825,0.5604395604395604,0.4958791208791209,0.532967032967033,0.5247252747252746,0.021469916439493898
8,2.6153712272644043,0.9642921234457668,0.0388035774230957,0.026548129239685074,0.1,"(50, 50)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 40}",0.510989010989011,0.532967032967033,0.5302197802197802,0.5412087912087912,0.489010989010989,0.5208791208791209,0.018761946240619644,1,0.49862637362637363,0.5487637362637363,0.5240384615384616,0.5824175824175825,0.5473901098901099,0.5402472527472528,0.027917414262066287
9,0.3828176498413086,0.18987503680777168,0.0034092426300048827,0.003113032176518784,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 2}",0.47527472527472525,0.532967032967033,0.5274725274725275,0.510989010989011,0.47802197802197804,0.5049450549450549,0.02422572273082264,34,0.507554945054945,0.5171703296703297,0.5144230769230769,0.5082417582417582,0.5247252747252747,0.5144230769230769,0.006309716526294447
10,1.0152035236358643,0.2752712968667373,0.005614852905273438,0.005789426499395127,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 5}",0.5274725274725275,0.5027472527472527,0.5082417582417582,0.5027472527472527,0.43956043956043955,0.49615384615384617,0.029721161178678072,112,0.5302197802197802,0.4883241758241758,0.5233516483516484,0.5281593406593407,0.5281593406593407,0.5196428571428572,0.015821170731142153
