,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
49,0.41520161628723146,0.06909843288675444,0.0014035224914550782,0.00037542632564612627,0.1,"(25, 25)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 50}",0.5982658959537572,0.8121387283236994,0.7456647398843931,0.5057803468208093,0.6337209302325582,0.6591435185185185,0.10847155152545723,240,0.9797395079594791,0.984081041968162,0.9782923299565847,0.9942112879884226,0.994942196531792,0.9862532728808879,0.007061893959789859
50,0.4095879554748535,0.0786123088331078,0.0013019561767578125,0.00024467092156679125,0.1,"(25, 25)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 55}",0.7254335260115607,0.8179190751445087,0.7543352601156069,0.7543352601156069,0.75,0.7604166666666666,0.030716926235795368,56,0.984081041968162,0.9732272069464544,0.9522431259044862,0.984081041968162,0.9934971098265896,0.9774259053227707,0.014132704971281912
51,0.39514803886413574,0.061739038948718634,0.0015041828155517578,2.132480599880018e-07,0.1,"(25, 25)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 60}",0.7658959537572254,0.8526011560693642,0.7976878612716763,0.7427745664739884,0.7180232558139535,0.7754629629629629,0.04668437100056258,28,0.9855282199710564,0.975397973950796,0.9891461649782923,0.984081041968162,0.994942196531792,0.9858191194800197,0.006418809496206436
52,0.22048473358154297,0.07082527806654602,0.0013113021850585938,0.00025198414395829805,0.1,"(100, 25, 100)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 2}",0.6994219653179191,0.6994219653179191,0.6994219653179191,0.6647398843930635,0.7034883720930233,0.6932870370370371,0.014370186540225796,178,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.7040520984081042,0.6994219653179191,0.7009553047857257,0.001597251198838427
53,0.3573465347290039,0.0810610110543761,0.001604175567626953,0.00020046239802090236,0.1,"(100, 25, 100)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 5}",0.6560693641618497,0.6329479768786127,0.7687861271676301,0.6878612716763006,0.7122093023255814,0.6915509259259259,0.04713657065801101,185,0.796671490593343,0.7865412445730825,0.7981186685962374,0.7858176555716353,0.7940751445086706,0.7922448407685938,0.005124193847194781
54,0.981905174255371,0.13421902083343867,0.0015039920806884765,2.78041453115716e-07,0.1,"(100, 25, 100)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 10}",0.7601156069364162,0.7167630057803468,0.815028901734104,0.7601156069364162,0.8284883720930233,0.7760416666666666,0.040707686632031205,27,0.9869753979739508,0.9876989869753979,0.9949348769898697,0.9927641099855282,0.9927745664739884,0.991029587679747,0.003125193064108445
55,0.717403507232666,0.14922368978436748,0.0015040397644042968,3.8738433859996607e-07,0.1,"(100, 25, 100)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 15}",0.7398843930635838,0.8786127167630058,0.7832369942196532,0.9132947976878613,0.7674418604651163,0.8165509259259259,0.06726444970929024,9,0.9898697539797395,1.0,0.9949348769898697,1.0,0.9877167630057804,0.994504278795078,0.005062420543253379
56,0.6943422317504883,0.1166858471808198,0.0017235755920410156,0.00043962018286443686,0.1,"(100, 25, 100)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 20}",0.7254335260115607,0.7947976878612717,0.8208092485549133,0.7572254335260116,0.7877906976744186,0.7771990740740741,0.032887574630458286,24,0.9985528219971056,0.9942112879884226,0.9992764109985528,0.9992764109985528,0.9985549132947977,0.9979743690554862,0.0019090859058600584
57,0.5043378829956054,0.052679058803906456,0.002005195617675781,6.843900725558913e-07,0.1,"(100, 25, 100)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 25}",0.7456647398843931,0.884393063583815,0.8092485549132948,0.7196531791907514,0.625,0.7569444444444444,0.08700482907424116,63,0.9978292329956585,0.9942112879884226,1.0,0.9942112879884226,0.9913294797687862,0.9955162577482579,0.0030459415973620963
58,0.460123348236084,0.09410872753067333,0.002303791046142578,0.00040293229117047195,0.1,"(100, 25, 100)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 30}",0.7572254335260116,0.846820809248555,0.7572254335260116,0.7485549132947977,0.7354651162790697,0.7690972222222222,0.039695111956525204,42,0.9978292329956585,0.9732272069464544,0.9616497829232996,0.9696092619392185,0.9920520231213873,0.9788735015852037,0.013764857043174802
59,0.5755266666412353,0.07982380755169399,0.002005195617675781,1.9073486328124998e-07,0.1,"(100, 25, 100)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 35}",0.7687861271676301,0.869942196531792,0.8323699421965318,0.8352601156069365,0.8052325581395349,0.8223379629629629,0.0337611519636538,7,1.0,0.9934876989869754,0.9978292329956585,0.9963820549927641,1.0,0.9975397973950797,0.0024474000760184834
60,0.49210543632507325,0.04563043963261856,0.0023061275482177735,0.0006020546714798379,0.1,"(100, 25, 100)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 40}",0.7601156069364162,0.8901734104046243,0.7890173410404624,0.6676300578034682,0.6511627906976745,0.7517361111111112,0.08694715984121074,75,0.9985528219971056,0.9949348769898697,0.9876989869753979,0.9956584659913169,0.9971098265895953,0.9947909957086571,0.0037576084965270313
61,0.7486859321594238,0.17526553822715168,0.0022060394287109373,0.000245710046608556,0.1,"(100, 25, 100)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 45}",0.7543352601156069,0.9075144508670521,0.8323699421965318,0.7543352601156069,0.5784883720930233,0.765625,0.10929699004200374,46,1.0,1.0,1.0,1.0,0.990606936416185,0.9981213872832371,0.00375722543352599
62,0.567204475402832,0.08720186060058747,0.002005767822265625,1.784161275279017e-07,0.1,"(100, 25, 100)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 50}",0.6820809248554913,0.8670520231213873,0.8294797687861272,0.6965317919075145,0.625,0.7401620370370371,0.09229367417954358,97,0.9992764109985528,0.9949348769898697,0.9992764109985528,0.9978292329956585,0.994942196531792,0.9972518257028851,0.001961322445052
63,0.48508648872375487,0.1365487467578643,0.001905202865600586,0.00020062982221393728,0.1,"(100, 25, 100)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 55}",0.6907514450867052,0.8930635838150289,0.8005780346820809,0.7312138728323699,0.6540697674418605,0.7540509259259259,0.08485011772206147,70,0.9696092619392185,0.9992764109985528,0.9963820549927641,0.992040520984081,0.9971098265895953,0.9908836151008422,0.010893797385636925
64,0.5280017375946044,0.06123377989671088,0.002104520797729492,0.00020099735458879508,0.1,"(100, 25, 100)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 60}",0.7109826589595376,0.8815028901734104,0.7774566473988439,0.8410404624277457,0.7616279069767442,0.7945601851851852,0.06016040331909108,16,0.9985528219971056,0.9971056439942113,0.9884225759768451,0.9992764109985528,1.0,0.9966714905933429,0.0042340778113828656
65,0.11340088844299316,0.01270439986254719,0.0012032032012939454,0.0002455542197465369,0.01,"(50, 50)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 2}",0.6994219653179191,0.6098265895953757,0.6994219653179191,0.6994219653179191,0.7034883720930233,0.6822916666666666,0.0362928248949727,210,0.7004341534008683,0.7054992764109985,0.7004341534008683,0.7004341534008683,0.6994219653179191,0.7012447403863045,0.002163087585754307
66,0.41219353675842285,0.06299441654709685,0.001002359390258789,3.504023183989303e-07,0.01,"(50, 50)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 5}",0.6329479768786127,0.661849710982659,0.7514450867052023,0.6965317919075145,0.7063953488372093,0.6898148148148148,0.04035351346551068,191,0.804630969609262,0.7988422575976846,0.8024602026049205,0.8118668596237337,0.796242774566474,0.8028086128004149,0.005372828209123159
67,0.6745011806488037,0.06778287527608157,0.0010913848876953126,0.00020737870036024512,0.01,"(50, 50)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 10}",0.8092485549132948,0.6791907514450867,0.7254335260115607,0.7369942196531792,0.8023255813953488,0.7505787037037037,0.049053806243148444,80,0.984081041968162,0.9819102749638206,0.9616497829232996,0.9869753979739508,0.9761560693641619,0.9781545134386789,0.00898262096643709
68,0.507546854019165,0.12052795431487293,0.0015041828155517578,0.00031741126671116663,0.01,"(50, 50)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 15}",0.7369942196531792,0.791907514450867,0.7312138728323699,0.8757225433526011,0.6918604651162791,0.765625,0.06363843329048031,46,0.9645441389290883,0.9464544138929089,0.9551374819102749,0.9855282199710564,0.9595375722543352,0.9622403653915328,0.013073514084874789
69,0.48207945823669435,0.08301204151567457,0.0013032913208007812,0.00024604097807350505,0.01,"(50, 50)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 20}",0.6127167630057804,0.7716763005780347,0.7369942196531792,0.7601156069364162,0.6511627906976745,0.7065972222222222,0.063111423321548,151,0.9811866859623734,0.9479015918958031,0.9826338639652678,0.9811866859623734,0.9942196531791907,0.9774256961930016,0.015550722333322858
70,0.5640969276428223,0.13475690232208046,0.0020049571990966796,0.0012680236809202727,0.01,"(50, 50)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 25}",0.7514450867052023,0.869942196531792,0.8265895953757225,0.7514450867052023,0.5406976744186046,0.7482638888888888,0.1130215012237264,86,0.9898697539797395,0.9623733719247467,0.9891461649782923,0.9942112879884226,0.9797687861271677,0.9830738729996737,0.011371306739230027
71,0.5139635562896728,0.07718585370423328,0.0012033939361572265,0.00024627541040270743,0.01,"(50, 50)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 30}",0.7196531791907514,0.8901734104046243,0.8121387283236994,0.7658959537572254,0.7034883720930233,0.7783564814814815,0.06759415964142193,23,0.9905933429811867,0.984081041968162,0.9768451519536903,0.9732272069464544,0.9833815028901735,0.9816256493479333,0.006048445978736833
72,0.4139983654022217,0.07955961144557802,0.001504373550415039,2.3360154559928684e-07,0.01,"(50, 50)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 35}",0.7427745664739884,0.8323699421965318,0.8497109826589595,0.6994219653179191,0.7587209302325582,0.7766203703703703,0.0563778238942659,26,0.9942112879884226,0.9710564399421129,0.992040520984081,0.9992764109985528,0.9956647398843931,0.9904498799595125,0.009978840204720528
73,0.37619972229003906,0.06853582550619272,0.0015025138854980469,3.7364078567809547e-06,0.01,"(50, 50)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 40}",0.7514450867052023,0.8959537572254336,0.7832369942196532,0.653179190751445,0.6715116279069767,0.7511574074074074,0.08711549465353777,76,0.9876989869753979,0.9956584659913169,0.984081041968162,0.9913169319826338,0.9812138728323699,0.9879938599499761,0.005121607432204064
74,0.411792516708374,0.13969205245436966,0.0014037132263183595,0.0002005818552454498,0.01,"(50, 50)",45,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 45}",0.7514450867052023,0.8786127167630058,0.8208092485549133,0.7947976878612717,0.5058139534883721,0.7505787037037037,0.12879477914663637,80,0.9905933429811867,0.9905933429811867,0.9688856729377714,0.9963820549927641,0.9682080924855492,0.9829325012756917,0.011936407223582376
75,0.4055761814117432,0.07513213693688742,0.0015039920806884765,4.6231077741778654e-07,0.01,"(50, 50)",50,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 50}",0.6473988439306358,0.861271676300578,0.7774566473988439,0.653179190751445,0.5523255813953488,0.6984953703703703,0.10835625896906795,171,0.9934876989869754,0.9956584659913169,0.9942112879884226,0.9891461649782923,0.9812138728323699,0.9907434981554755,0.005235997429987084
76,0.427333402633667,0.08013671755844619,0.0013034343719482422,0.0004011991216706608,0.01,"(50, 50)",55,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 55}",0.7225433526011561,0.8294797687861272,0.7774566473988439,0.6213872832369942,0.7703488372093024,0.7442129629629629,0.07019816250202224,93,0.9992764109985528,0.9949348769898697,0.9978292329956585,0.9891461649782923,0.9797687861271677,0.9921910944179082,0.00711482956977205
77,0.36296305656433103,0.11605643162469167,0.0019052982330322265,0.0002007989865101514,0.01,"(50, 50)",60,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 60}",0.7398843930635838,0.7167630057803468,0.815028901734104,0.7196531791907514,0.6453488372093024,0.7274305555555556,0.05425556536379865,104,0.9848046309696092,0.9276410998552822,0.9927641099855282,1.0,0.9848265895953757,0.9780072860811592,0.025810473959816376
78,0.057855749130249025,0.0013291906869809414,0.0010005474090576173,4.128429569609329e-06,0.01,"(50,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 2}",0.6994219653179191,0.6994219653179191,0.6994219653179191,0.6994219653179191,0.7034883720930233,0.7002314814814815,0.0016237319954344998,158,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.6994219653179191,0.7002317157842785,0.00040487523317969123
79,0.16273202896118164,0.041107491151670957,0.0009032726287841797,0.00020167351693539258,0.01,"(50,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 5}",0.661849710982659,0.6560693641618497,0.7023121387283237,0.6763005780346821,0.752906976744186,0.6898148148148148,0.035282935168330025,191,0.7460202604920405,0.715629522431259,0.7018813314037626,0.7539797395079595,0.7413294797687862,0.7317680667207617,0.019705702801306804
80,0.4152017593383789,0.0796831523766297,0.00100250244140625,5.091227651611e-07,0.01,"(50,)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 10}",0.8294797687861272,0.6589595375722543,0.684971098265896,0.6936416184971098,0.7122093023255814,0.7158564814814815,0.05937764815532672,131,0.9073806078147613,0.9334298118668596,0.9261939218523878,0.8755426917510853,0.8836705202312138,0.9052435107032617,0.022739775939984424
81,0.48598690032958985,0.07651493965498814,0.00100250244140625,0.0003171851242826413,0.01,"(50,)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 15}",0.7283236994219653,0.8179190751445087,0.6791907514450867,0.8670520231213873,0.7093023255813954,0.7604166666666666,0.07061392279609127,56,0.9500723589001447,0.9630969609261939,0.9616497829232996,0.9630969609261939,0.9407514450867052,0.9557335017525075,0.008943757658044322
82,0.34160723686218264,0.09792630727209248,0.0010014057159423828,1.9509575410345823e-06,0.01,"(50,)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 20}",0.653179190751445,0.7023121387283237,0.7427745664739884,0.7196531791907514,0.7558139534883721,0.7146990740740741,0.03588597109809285,137,0.9710564399421129,0.8900144717800289,0.9341534008683068,0.9037626628075254,0.976878612716763,0.9351731176229474,0.03479632431743014
83,0.2890669345855713,0.05005010675064153,0.0011029243469238281,0.0002001534408555756,0.01,"(50,)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 25}",0.7196531791907514,0.8323699421965318,0.7456647398843931,0.6734104046242775,0.6104651162790697,0.7164351851851852,0.07396362382514947,127,0.951519536903039,0.91027496382055,0.9732272069464544,0.9652677279305355,0.9602601156069365,0.952109910241503,0.022072632451451222
84,0.35965404510498045,0.06463057883960158,0.0010027885437011719,2.611744678045111e-07,0.01,"(50,)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 30}",0.7312138728323699,0.7832369942196532,0.7543352601156069,0.6502890173410405,0.5523255813953488,0.6944444444444444,0.0835393085833937,175,0.9826338639652678,0.9652677279305355,0.9630969609261939,0.9826338639652678,0.9754335260115607,0.9738131885597652,0.008319814357741383
85,0.2572826385498047,0.07476837159335974,0.0013032913208007812,0.0002454570208831986,0.01,"(50,)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 35}",0.6445086705202312,0.8236994219653179,0.7687861271676301,0.6416184971098265,0.622093023255814,0.7002314814814815,0.08073734046523469,158,0.9175108538350217,0.9616497829232996,0.9558610709117221,0.9768451519536903,0.9819364161849711,0.958760655161741,0.02272648534535541
