,2,5,10,15,20,25,30,35,40
GMM,0.15310654085925354,0.06953723704687446,0.13552986240200626,0.09711541981272442,0.09741793974653613,0.09457594933808604,0.11107796396402803,0.10822998286800549,0.1050212499597595
Kmeans,-0.00039528206879792336,0.06694022035522895,0.13552986240200626,0.11871485863069181,0.11494842560398078,0.10705198495583076,0.10704440530206606,0.10844632605357363,0.10681550206322694
