,2,5,10,15,20,25,30,35,40
GMM,0.7413194444444444,0.7002314814814815,0.7615740740740741,0.7592592592592593,0.7748842592592593,0.7789351851851852,0.8159722222222222,0.8136574074074074,0.8136574074074074
Kmeans,0.7002314814814815,0.7002314814814815,0.7615740740740741,0.7760416666666666,0.7945601851851852,0.8026620370370371,0.8101851851851852,0.8090277777777778,0.8171296296296297
