,2,5,10,15,20,25,30,35,40
GMM,0.03838900841279809,0.0024364139594385387,0.022113923409574306,0.043636965768380206,0.04322921366714603,0.05347723736633755,0.04716875117064152,0.055036350877290606,0.052662281868388526
Kmeans,-0.00020074571941616429,0.0022555589129312553,0.010911054400469399,0.026741815273450115,0.03922965681054649,0.037582565069778306,0.04611058748647365,0.04367044387195585,0.046753296701188135
