,2,5,10,15,20,25,30,35,40
GMM,0.6153846153846154,0.5357142857142857,0.639010989010989,0.7208791208791209,0.7225274725274725,0.7554945054945055,0.7302197802197802,0.7708791208791209,0.7708791208791209
Kmeans,0.5082417582417582,0.5406593406593406,0.6027472527472527,0.6642857142857143,0.7120879120879121,0.7192307692307692,0.7461538461538462,0.7428571428571429,0.7532967032967033
