,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.09926848411560059,0.02454974574851959,0.0010007381439208984,0.0006327186121955253,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 2}",0.6994219653179191,0.6994219653179191,0.6994219653179191,0.8554913294797688,0.7034883720930233,0.7314814814814815,0.06206969369529827,56,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.7583212735166426,0.6994219653179191,0.7118091398074333,0.02325937067620552
1,0.11922006607055664,0.014624972309365138,0.0011029243469238281,0.0002005102801689856,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 5}",0.6994219653179191,0.6994219653179191,0.6994219653179191,0.6994219653179191,0.7645348837209303,0.7123842592592593,0.02599984083598637,93,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.7377167630057804,0.7078906753218508,0.014913043841964813
2,0.15491580963134766,0.03525017219964998,0.001403665542602539,0.0003753366558042606,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 10}",0.6936416184971098,0.7398843930635838,0.815028901734104,0.7283236994219653,0.7267441860465116,0.7407407407407407,0.040239545818691165,49,0.7532561505065123,0.784370477568741,0.7604920405209841,0.7264833574529667,0.7276011560693642,0.7504406364237137,0.02170615139789993
3,0.174971866607666,0.03833970269525994,0.0017045974731445313,0.0002455542197465369,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 15}",0.6994219653179191,0.7456647398843931,0.6994219653179191,0.6994219653179191,0.7034883720930233,0.7094907407407407,0.01816825313769355,112,0.7004341534008683,0.7720694645441389,0.7004341534008683,0.7004341534008683,0.6994219653179191,0.7145587780129327,0.02875801531799367
4,0.23362603187561035,0.03386670710524402,0.0020049095153808595,6.810596874754762e-07,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 20}",0.6907514450867052,0.7427745664739884,0.8554913294797688,0.7774566473988439,0.8168604651162791,0.7766203703703703,0.05721742308864341,18,0.7720694645441389,0.7727930535455861,0.7858176555716353,0.7662807525325616,0.8049132947976878,0.780374844198322,0.013833770664919044
5,0.19832992553710938,0.04098913513016635,0.004919242858886719,0.000666116838264556,0.1,"(50, 50)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 25}",0.6820809248554913,0.7774566473988439,0.6994219653179191,0.838150289017341,0.8197674418604651,0.7633101851851852,0.06272607345754817,31,0.8234442836468886,0.8053545586107091,0.7004341534008683,0.7995658465991317,0.8078034682080925,0.787320462093138,0.04415629681081862
6,0.2506731986999512,0.07128127258911202,0.0058156013488769535,0.0006798852925548936,0.1,"(50, 50)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 30}",0.6820809248554913,0.7861271676300579,0.869942196531792,0.6994219653179191,0.7034883720930233,0.7482638888888888,0.0707490607247548,45,0.8422575976845152,0.8140376266280752,0.7937771345875543,0.7004341534008683,0.6994219653179191,0.7699856955237865,0.059239328289430196
7,0.3139451503753662,0.06357513932014949,0.006818342208862305,0.0008143993442278484,0.1,"(50, 50)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 35}",0.6820809248554913,0.7716763005780347,0.6994219653179191,0.861271676300578,0.8197674418604651,0.7667824074074074,0.06853068746318002,27,0.8408104196816208,0.8147612156295224,0.7004341534008683,0.8017366136034733,0.8049132947976878,0.7925311394226346,0.04805201047075811
8,0.30191240310668943,0.10400495807302956,0.007819461822509765,0.0010812515237359252,0.1,"(50, 50)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 40}",0.6820809248554913,0.7456647398843931,0.6994219653179191,0.6994219653179191,0.8197674418604651,0.7291666666666666,0.04986817677378558,66,0.8408104196816208,0.8183791606367583,0.7004341534008683,0.7004341534008683,0.8078034682080925,0.7735722710656417,0.06066097485408643
9,0.05514779090881348,0.007146577816127189,0.000902557373046875,0.0002004626248699763,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 2}",0.6994219653179191,0.6994219653179191,0.6994219653179191,0.6994219653179191,0.7034883720930233,0.7002314814814815,0.0016237319954344998,116,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.6994219653179191,0.7002317157842785,0.00040487523317969123
10,0.07309598922729492,0.005876136677726624,0.0010026931762695313,0.0003170342706570405,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 5}",0.6994219653179191,0.6994219653179191,0.6994219653179191,0.6994219653179191,0.7034883720930233,0.7002314814814815,0.0016237319954344998,116,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.7004341534008683,0.6994219653179191,0.7002317157842785,0.00040487523317969123
